date,brand_key,brand_name,rank,title,href,href_clean,plan_start,plan_end,img_url,img_local,img_status,img_w,img_h,img_bytes,brand_resolved_url
2026-03-14,snowpeak,Snow Peak,1,자연을 입고 일상을 걷다 The Peak Moment,http://snowpeakstore.co.kr/goods/event_sale.php?sno=564,http://snowpeakstore.co.kr/goods/event_sale.php?sno=564,,,https://snowpetr1909.cdn-nhncommerce.com/data/skin/front/263012/img/banner/85461e167656fd8bed5544ee6246bd1b_88746.jpg,snowpeak_1_cdb60be3dc.jpg,ok,1100,575,74617,https://www.snowpeakstore.co.kr/
2026-03-14,snowpeak,Snow Peak,2,띠배너 오늘 하루 보이지 닫기,http://snowpeakstore.co.kr/goods/event_sale.php?sno=558,http://snowpeakstore.co.kr/goods/event_sale.php?sno=558,,,https://snowpetr1909.cdn-nhncommerce.com/data/skin/front/263012/img/new/top_close.png,snowpeak_1_02f6e5b365.jpg,ok,16,16,395,https://www.snowpeakstore.co.kr/
2026-03-14,snowpeak,Snow Peak,3,설레는 여정의 시작 Women’s Collection,http://snowpeakstore.co.kr/goods/event_sale.php?sno=571,http://snowpeakstore.co.kr/goods/event_sale.php?sno=571,,,https://snowpetr1909.cdn-nhncommerce.com/data/skin/front/263012/img/banner/fe19abc0ff656ef8ed21b5a22da97859_41427.jpg,snowpeak_2_bdcc0909c3.jpg,ok,1100,575,165828,https://www.snowpeakstore.co.kr/
2026-03-14,snowpeak,Snow Peak,4,2만원 즉시 할인 루트 바람막이 컬렉션,http://snowpeakstore.co.kr/goods/event_sale.php?sno=562,http://snowpeakstore.co.kr/goods/event_sale.php?sno=562,,,https://snowpetr1909.cdn-nhncommerce.com/data/skin/front/263012/img/banner/41f30d4c1cee2fc2525b8fbf67e2520a_70436.jpg,snowpeak_3_4cec0a796f.jpg,ok,1100,575,62831,https://www.snowpeakstore.co.kr/
2026-03-14,snowpeak,Snow Peak,5,"Anywhere, Any Step 스니커즈 컬렉션",http://snowpeakstore.co.kr/goods/event_sale.php?sno=573,http://snowpeakstore.co.kr/goods/event_sale.php?sno=573,,,https://snowpetr1909.cdn-nhncommerce.com/data/skin/front/263012/img/banner/7d477614a3ce6a1bad27bfb0ec062031_62550.jpg,snowpeak_4_b509eb03da.jpg,ok,1100,575,202967,https://www.snowpeakstore.co.kr/
2026-03-14,snowpeak,Snow Peak,6,일상에 스며드는 여유 Free for City Days,http://snowpeakstore.co.kr/goods/event_sale.php?sno=572,http://snowpeakstore.co.kr/goods/event_sale.php?sno=572,,,https://snowpetr1909.cdn-nhncommerce.com/data/skin/front/263012/img/banner/ccbfd2934d2923f2cb53f700c1155865_90993.jpg,snowpeak_5_0e3536676f.jpg,ok,1100,575,128018,https://www.snowpeakstore.co.kr/
2026-03-14,snowpeak,Snow Peak,7,스노우피크의 무드를 담은 New Premium Gift,https://www.snowpeakstore.co.kr/goods/event_sale.php?sno=565,https://www.snowpeakstore.co.kr/goods/event_sale.php?sno=565,,,https://snowpetr1909.cdn-nhncommerce.com/data/skin/front/263012/img/banner/c58dac4cc824ae6363fa6ca1c2f797c3_40111.jpg,snowpeak_6_378e98867e.jpg,ok,1100,502,34221,https://www.snowpeakstore.co.kr/
2026-03-14,snowpeak,Snow Peak,8,루트 소매 포켓 바람막이 Black,https://www.snowpeakstore.co.kr/goods/goods_view.php?goodsNo=1000010494&mtn=72%5E%7C%5E%E2%AD%90%EF%B8%8F%5B%EB%A9%94%EC%9D%B8%ED%8E%98%EC%9D%B4%EC%A7%80+%EC%83%81%EB%8B%A8%5D+BEST+ITEM%5E%7C%5En,https://www.snowpeakstore.co.kr/goods/goods_view.php?goodsNo=1000010494&mtn=72%5E%7C%5E%E2%AD%90%EF%B8%8F%5B%EB%A9%94%EC%9D%B8%ED%8E%98%EC%9D%B4%EC%A7%80+%EC%83%81%EB%8B%A8%5D+BEST+ITEM%5E%7C%5En,,,https://godomall.speedycdn.net/8bed9a8aac3fd3e40e7d00120cb75013/goods/1000010494/image/main/1000010494_main_092.jpg,snowpeak_8_8a562bc19c.jpg,ok,1000,1000,136372,https://www.snowpeakstore.co.kr/
2026-03-14,blackyak,Black Yak,1,EXCLUSIVE BENEFITS 공식몰 단독 혜택,https://www.byn.kr/_exh/?no=2080&utm_source=BY_pc&utm_medium=pc_by_main_banner_0310,https://www.byn.kr/_exh/?no=2080,,,https://cdn.byn.kr/real/_data/banner/c1f725403cbc2e3c7186c50638e480ea.jpg,blackyak_1_7cd7b008b7.jpg,ok,1100,538,65884,https://www.byn.kr/blackyak
2026-03-14,blackyak,Black Yak,2,ACTIVE FREEDOM 언제 어디서든 자유로운 바람막이 자켓,https://www.byn.kr/_exh/?no=2087 &utm_source=BY_pc&utm_medium=pc_by_main_banner_데일리0310,https://www.byn.kr/_exh/?no=2087+,,,https://cdn.byn.kr/real/_data/banner/df7fbe4b6550642ab5f4a31c05b45e08.jpg,blackyak_2_87a39e820e.jpg,ok,1100,538,89846,https://www.byn.kr/blackyak
2026-03-14,blackyak,Black Yak,3,DNS 고기능성 제품 라인,https://www.byn.kr/_exh/?no=2092&utm_source=BY_pc&utm_medium=pc_by_main_banner_2026dns,https://www.byn.kr/_exh/?no=2092,,,https://cdn.byn.kr/real/_data/banner/b4e65ed2ed88a047668bea94ddf108da.jpg,blackyak_3_4005ec9a25.jpg,ok,1100,538,91428,https://www.byn.kr/blackyak
2026-03-14,blackyak,Black Yak,4,YOUR NEXT ADVENTURE 내구성있는 설계 : 코듀라 팬츠,https://www.byn.kr/_exh/?no=2086&utm_source=BY_pc&utm_medium=pc_by_main_banner_코듀라팬츠0310,https://www.byn.kr/_exh/?no=2086,,,https://cdn.byn.kr/real/_data/banner/cd7a5bd214494569e2017e84f1bf7756.jpg,blackyak_4_de6b312b9c.jpg,ok,1100,538,117960,https://www.byn.kr/blackyak
2026-03-14,blackyak,Black Yak,5,메인 배너,https://www.byn.kr/_exh/?no=2050&utm_source=BY_pc&utm_medium=pc_by_main_banner_0223,https://www.byn.kr/_exh/?no=2050,,,https://cdn.byn.kr/real/_data/banner/47e59923051e46ada19a140c560b0710.jpg,blackyak_5_010097f654.jpg,ok,1100,538,160858,https://www.byn.kr/blackyak
2026-03-14,blackyak,Black Yak,6,READY FOR HIKING 봄 산행 지원 프로모션,https://www.byn.kr/_exh/?no=2071&utm_source=BY_pc&utm_medium=pc_by_main_banner_0223,https://www.byn.kr/_exh/?no=2071,,,https://cdn.byn.kr/real/_data/banner/588554b7e343cb20b3b858a8d88d9050.jpg,blackyak_6_c31494e24d.jpg,ok,1100,538,95118,https://www.byn.kr/blackyak
2026-03-14,natgeo,National Geographic,1,"지구, 경이로운 행성",https://www.natgeokorea.com/,https://www.natgeokorea.com/,,,https://www.natgeokorea.com/lib/thumb/phpThumb.php?src=%2Fuploads%2F01_81.jpg&w=1200&sia=DISNEY_PLUS&q=75&hash=de0ccb4260fdc3fc26c4547f00d31212,natgeo_1_e0a73f60e3.jpg,ok,1100,618,90858,https://www.natgeokorea.com/
2026-03-14,natgeo,National Geographic,2,"지구, 경이로운 행성",https://natgeokorea.com/program.php?p=176,https://natgeokorea.com/program.php?p=176,,,https://www.natgeokorea.com/assets/img/ar-left.png,natgeo_3_d895b5fda6.jpg,ok,20,36,293,https://www.natgeokorea.com/
2026-03-14,kolonsport,Kolon Sport,1,WEATHER MONSTER,https://www.kolonsport.com/WEATHERMONSTER,https://www.kolonsport.com/WEATHERMONSTER,,,https://images3.kolonmall.com/upload/content/e34f8f2b-52cb-4ac5-83a3-3bdbcd7d464b/WM_logo_3.svg,kolonsport_1_d26c2d5b4a.jpg,ok,0,0,6684,https://www.kolonsport.com/
2026-03-14,kolonsport,Kolon Sport,2,여성 제노아 스트레치 인후드 재킷_BLUE-a,https://www.kolonsport.com/Special/249157?itm_bc=PC_3099_%ED%99%88&itm_ba=3_7284e_MainBanner_%EB%A9%94%EC%9D%B8%20%EB%B0%B0%EB%84%88&itm_bl=5_KS_%ED%95%98%EC%9D%B4%ED%82%B9_%ED%92%80%EC%82%AC%EC%9D%B4%EC%A6%88_2_260313,https://www.kolonsport.com/Special/249157?itm_bc=PC_3099_%ED%99%88&itm_ba=3_7284e_MainBanner_%EB%A9%94%EC%9D%B8+%EB%B0%B0%EB%84%88&itm_bl=5_KS_%ED%95%98%EC%9D%B4%ED%82%B9_%ED%92%80%EC%82%AC%EC%9D%B4%EC%A6%88_2_260313,,,https://images.kolonmall.com/Prod_Img/KS/2026/LM1/JKJJM26252SBU_LM1.jpg,kolonsport_2_ea2bd5dc24.jpg,ok,610,915,31103,https://www.kolonsport.com/
2026-03-14,kolonsport,Kolon Sport,3,메인 배너,,,,,https://images3.kolonmall.com/upload/banner/428b6198-f3b2-4cba-8791-209a8eb99cbd/b8d50782-82c4-44a6-aacb-69fba2bf2651.jpg?q=90,kolonsport_3_006db33dd1.jpg,ok,1100,733,149903,https://www.kolonsport.com/
2026-03-14,kolonsport,Kolon Sport,4,"Rain or not, It doesn't matter.",https://www.kolonsport.com/Special/249104?itm_bc=PC_3099_%ED%99%88&itm_ba=3_7284e_MainBanner_%EB%A9%94%EC%9D%B8%20%EB%B0%B0%EB%84%88&itm_bl=2_KS_%ED%98%B8%ED%81%AC%EB%9D%BC%EC%9D%B4%EC%A6%88_%ED%92%80%EC%82%AC%EC%9D%B4%EC%A6%88_2_260313,https://www.kolonsport.com/Special/249104?itm_bc=PC_3099_%ED%99%88&itm_ba=3_7284e_MainBanner_%EB%A9%94%EC%9D%B8+%EB%B0%B0%EB%84%88&itm_bl=2_KS_%ED%98%B8%ED%81%AC%EB%9D%BC%EC%9D%B4%EC%A6%88_%ED%92%80%EC%82%AC%EC%9D%B4%EC%A6%88_2_260313,,,https://images3.kolonmall.com/upload/banner/07557384-afbc-4b72-a77e-497bde9ffcb7/4c9e0497-e8e6-4475-87d6-7744d176bbc4.jpg?q=90,kolonsport_5_0236704533.jpg,ok,1100,733,99219,https://www.kolonsport.com/
2026-03-14,kolonsport,Kolon Sport,5,"긴장을 비우고, 즐거움만 남길 것",https://www.kolonsport.com/Special/249543?itm_bc=PC_3099_%ED%99%88&itm_ba=3_7284e_MainBanner_%EB%A9%94%EC%9D%B8%20%EB%B0%B0%EB%84%88&itm_bl=3_KS_%ED%9B%84%ED%82%B9%EB%B0%94_%ED%92%80%EC%82%AC%EC%9D%B4%EC%A6%88_260313,https://www.kolonsport.com/Special/249543?itm_bc=PC_3099_%ED%99%88&itm_ba=3_7284e_MainBanner_%EB%A9%94%EC%9D%B8+%EB%B0%B0%EB%84%88&itm_bl=3_KS_%ED%9B%84%ED%82%B9%EB%B0%94_%ED%92%80%EC%82%AC%EC%9D%B4%EC%A6%88_260313,,,https://images3.kolonmall.com/upload/banner/7ba3632c-ffcf-4116-95e2-6cc328231c6f/5a250c7c-c69b-4ac7-8274-85147f36b6a1.jpg?q=90,kolonsport_7_1ec3b8c397.jpg,ok,1100,733,122500,https://www.kolonsport.com/
2026-03-14,kolonsport,Kolon Sport,6,메인 배너,https://www.kolonsport.com/Special/249342?itm_bc=PC_3099_%ED%99%88&itm_ba=3_7284e_MainBanner_%EB%A9%94%EC%9D%B8%20%EB%B0%B0%EB%84%88&itm_bl=4_KS_%EC%8A%A4%ED%8B%B0%EB%B8%90%EC%97%B0%EA%B8%B0%ED%9A%8D%EC%A0%84_%ED%92%80%EC%82%AC%EC%9D%B4%EC%A6%88_260313,https://www.kolonsport.com/Special/249342?itm_bc=PC_3099_%ED%99%88&itm_ba=3_7284e_MainBanner_%EB%A9%94%EC%9D%B8+%EB%B0%B0%EB%84%88&itm_bl=4_KS_%EC%8A%A4%ED%8B%B0%EB%B8%90%EC%97%B0%EA%B8%B0%ED%9A%8D%EC%A0%84_%ED%92%80%EC%82%AC%EC%9D%B4%EC%A6%88_260313,,,https://images3.kolonmall.com/upload/banner/37277082-6ac8-49a8-bb14-0d722bcd3264/00710af1-1325-4067-9e57-47b25d1313f9.jpg?q=90,kolonsport_9_c5f9db1328.jpg,ok,1100,733,273091,https://www.kolonsport.com/
2026-03-14,k2,K2,1,"하늘이 내린 신발, 플라이하이크 스카이 신기만 해도 세상 모든 길이 편해지니까",javascript:void(0),javascript:void(0),,,https://contents.k-village.co.kr/VSL_con/20260227/img/1772173626245.jpg/k2dims/optimize,k2_1_28873e4597.jpg,ok,1100,401,108806,https://www.k-village.co.kr/K2
2026-03-14,k2,K2,2,메인 배너,https://www.k-village.co.kr/main,https://www.k-village.co.kr/main,,,https://contents.k-village.co.kr/BO_Attach/up/1647072730180.svg,k2_1_d2615d2d97.jpg,ok,0,0,838,https://www.k-village.co.kr/K2
2026-03-14,k2,K2,3,K2,https://www.k-village.co.kr/goods/KWP26174BB,https://www.k-village.co.kr/goods/KWP26174BB,,,https://contents.k-village.co.kr/Prod/2026/K/KWP26174BB/KWP26174BB_DG_01.JPG/k2dims/resize/540/extent/540x720/optimize,k2_11_e81813f4b0.jpg,ok,540,720,21489,https://www.k-village.co.kr/K2
2026-03-14,montbell,Montbell,1,메인 배너,https://www.montbell.co.kr/shop/event.php?ev_id=1770970086,https://www.montbell.co.kr/shop/event.php?ev_id=1770970086,,,https://www.montbell.co.kr/data/apms/background/2603_1920x800_new_1.jpg,montbell_1_54e8acf2ad.jpg,ok,1100,458,95991,https://www.montbell.co.kr/
2026-03-14,montbell,Montbell,2,montbell,https://www.montbell.co.kr/bbs/login.php?url=https://www.montbell.co.kr/,https://www.montbell.co.kr/bbs/login.php?url=https%3A%2F%2Fwww.montbell.co.kr%2F,,,https://www.montbell.co.kr/data/apms/background/2603_750x1050_new_3.jpg,montbell_1_175f5e4861.jpg,ok,750,1050,92891,https://www.montbell.co.kr/
2026-03-14,montbell,Montbell,3,메인 배너,https://www.montbell.co.kr/shop/event.php?ev_id=1772169256,https://www.montbell.co.kr/shop/event.php?ev_id=1772169256,,,https://www.montbell.co.kr/data/apms/background/2603_1920x800_new_2.jpg,montbell_2_4cee8ccf87.jpg,ok,1100,458,77110,https://www.montbell.co.kr/
2026-03-14,montbell,Montbell,4,메인 배너,https://www.montbell.co.kr/shop/event.php?ev_id=1772761372,https://www.montbell.co.kr/shop/event.php?ev_id=1772761372,,,https://www.montbell.co.kr/data/apms/background/2603_1920x800_new_3.jpg,montbell_3_1fb4bd40e3.jpg,ok,1100,458,71274,https://www.montbell.co.kr/
2026-03-14,montbell,Montbell,5,#26SS RESTOCK,https://www.montbell.co.kr/shop/event.php?ev_id=1770963817,https://www.montbell.co.kr/shop/event.php?ev_id=1770963817,,,https://www.montbell.co.kr/data/event/1770963817_s,montbell_7_dea9056d16.jpg,ok,937,1150,177357,https://www.montbell.co.kr/
2026-03-14,montbell,Montbell,6,메인 배너,https://www.montbell.co.kr/shop/item.php?it_id=JBEJXUBS341,https://www.montbell.co.kr/shop/item.php?it_id=JBEJXUBS341,,,https://www.montbell.co.kr/data/item/product/thumb-JBEJXUBS341_1000x1000_01_230x230.jpg,montbell_8_d4fb81973a.jpg,ok,230,230,7114,https://www.montbell.co.kr/
2026-03-14,eider,Eider,1,걷는게 취미가 된다,https://www.k-village.co.kr/exhibitionDetail?spexhNo=2362,https://www.k-village.co.kr/exhibitionDetail?spexhNo=2362,,,https://static.eider.co.kr/2026/02/D4L7XC-%EC%A0%9C%EB%AA%A9%20%EC%97%86%EC%9D%8C.jpg?w=1440&q=80&f=webp,eider_1_c7550e8b76.jpg,ok,1100,1650,265037,https://www.eider.co.kr/
2026-03-14,eider,Eider,2,활동별 추천 1,https://www.eider.co.kr/activity/G1MPBV,https://www.eider.co.kr/activity/G1MPBV,,,https://static.eider.co.kr/89HD12-7.png?w=640&q=80&f=webp,eider_2_a53f18eb80.jpg,ok,640,1142,140699,https://www.eider.co.kr/
2026-03-14,millet,Millet,1,레이 기획전,https://www.millet.co.kr/front/promo/event/307,https://www.millet.co.kr/front/promo/event/307,2026-03-10,2026-03-31,https://www.millet.co.kr/data/banner/Y9KnBC3L.1iexslqc1s412.jpg,millet_1_253ab544e0.jpg,ok,1100,451,36573,https://www.millet.co.kr/front/main
2026-03-14,millet,Millet,2,메인 배너,https://www.millet.co.kr/,https://www.millet.co.kr/,,,https://www.millet.co.kr/data/banner/Y9KnBC3L.urp4o84mmvqr.jpg,millet_2_8db676133d.jpg,ok,1100,451,78736,https://www.millet.co.kr/front/main
2026-03-14,millet,Millet,3,MILLET PICK 추천상품,https://www.millet.co.kr/front/product/28757,https://www.millet.co.kr/front/product/28757,,,https://www.millet.co.kr/data/banner/7Cfd0rGKD0howj8q9Kve0w.t4fk4bbvth6h.jpg,millet_5_616346e733.jpg,ok,1100,1827,91273,https://www.millet.co.kr/front/main
2026-03-14,millet,Millet,4,LD MT 테크 카고 팬츠_MXVSP530,https://www.millet.co.kr/front/product/28640,https://www.millet.co.kr/front/product/28640,,,https://www.millet.co.kr/data/product/list/20260210/1pD8Uy4MXNN4XC.urp5g8e0yrtt.jpg,millet_6_9ad4918543.jpg,ok,960,960,36156,https://www.millet.co.kr/front/main
2026-03-14,millet,Millet,5,ESSENTIALS ITEM,https://www.millet.co.kr/front/product/category/168?psort=new,https://www.millet.co.kr/front/product/category/168?psort=new,,,https://www.millet.co.kr/data/banner/6LHaWWsZbOgbIrX7uz.qe11m1uypco4.jpg,millet_7_462246a3e7.jpg,ok,808,560,118696,https://www.millet.co.kr/front/main
2026-03-14,millet,Millet,6,MILLET DRYNAMIC ITEM,https://www.millet.co.kr/front/product/category/568,https://www.millet.co.kr/front/product/category/568,,,https://www.millet.co.kr/data/banner/nzCA5mnSR5doNCICjCYk.qhibc6e1lnoz.jpg,millet_9_4e3ba37be7.jpg,ok,808,560,110872,https://www.millet.co.kr/front/main
